,category_code,p_code,p_group,kind_name_new,rank,unit,price
36291,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36292,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"71,600"
36293,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"66,600"
36294,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36295,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36296,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"35,000"
36297,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"30,000"
36298,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"46,200"
36299,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"41,200"
36300,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36301,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36302,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"13,000"
36303,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"10,000"
36304,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"39,000"
36305,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"34,000"
36306,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36307,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36308,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36309,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36310,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"28,600"
36311,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"23,600"
36312,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36313,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36314,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"71,600"
36315,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"66,600"
36316,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36317,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36318,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,
36319,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,
36320,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,
36321,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,
36322,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,
36323,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,
36324,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,
36325,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,
36326,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,
36327,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,
36328,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,
36329,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,
36330,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,
36331,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,
36332,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,
36333,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,
36334,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,
36335,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,
36336,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,
36337,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,
36338,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,
36339,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,
36340,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"35,000"
36341,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"30,000"
36342,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"44,200"
36343,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"39,200"
36344,AW_A00164,AW_A00164,포도,포도(MBA)(5kg),상품,5kg,
36345,AW_A00165,AW_A00165,포도,포도(MBA)(5kg),중품,5kg,
36346,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36347,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36348,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"13,500"
36349,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"10,500"
36350,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"36,500"
36351,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"31,500"
36352,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36353,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36354,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36355,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36356,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"28,600"
36357,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"23,600"
36358,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36359,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36360,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"71,600"
36361,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"66,600"
36362,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36363,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36364,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"35,000"
36365,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"30,000"
36366,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"44,200"
36367,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"39,200"
36368,AW_A00164,AW_A00164,포도,포도(MBA)(5kg),상품,5kg,
36369,AW_A00165,AW_A00165,포도,포도(MBA)(5kg),중품,5kg,
36370,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36371,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36372,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"13,500"
36373,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"10,500"
36374,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"36,500"
36375,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"31,500"
36376,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36377,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36378,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36379,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36380,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"28,600"
36381,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"23,600"
36382,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36383,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36384,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"71,600"
36385,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"66,600"
36386,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36387,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36388,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"35,000"
36389,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"30,000"
36390,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"44,200"
36391,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"39,200"
36392,AW_A00164,AW_A00164,포도,포도(MBA)(5kg),상품,5kg,
36393,AW_A00165,AW_A00165,포도,포도(MBA)(5kg),중품,5kg,
36394,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36395,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36396,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"13,500"
36397,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"10,500"
36398,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"36,500"
36399,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"31,500"
36400,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36401,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36402,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36403,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36404,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"30,000"
36405,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"25,000"
36406,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36407,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36408,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"80,000"
36409,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"75,000"
36410,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36411,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36412,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"35,000"
36413,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"30,000"
36414,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"44,200"
36415,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"39,200"
36416,AW_A00164,AW_A00164,포도,포도(MBA)(5kg),상품,5kg,
36417,AW_A00165,AW_A00165,포도,포도(MBA)(5kg),중품,5kg,
36418,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36419,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36420,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"13,500"
36421,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"10,500"
36422,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"36,500"
36423,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"31,500"
36424,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36425,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36426,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36427,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36428,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"30,000"
36429,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"25,000"
36430,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36431,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36432,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"80,000"
36433,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"75,000"
36434,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36435,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36436,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"35,000"
36437,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"30,000"
36438,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"44,200"
36439,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"39,200"
36440,AW_A00164,AW_A00164,포도,포도(MBA)(5kg),상품,5kg,
36441,AW_A00165,AW_A00165,포도,포도(MBA)(5kg),중품,5kg,
36442,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36443,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36444,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"13,500"
36445,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"10,500"
36446,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"36,500"
36447,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"31,500"
36448,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36449,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36450,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36451,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36452,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"30,000"
36453,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"25,000"
36454,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36455,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36456,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"80,000"
36457,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"75,000"
36458,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36459,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36460,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,
36461,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,
36462,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,
36463,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,
36464,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,
36465,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,
36466,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,
36467,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,
36468,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,
36469,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,
36470,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,
36471,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,
36472,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,
36473,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,
36474,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,
36475,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,
36476,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,
36477,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,
36478,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,
36479,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,
36480,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,
36481,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,
36482,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"33,700"
36483,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"28,700"
36484,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"42,500"
36485,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"37,500"
36486,AW_A00164,AW_A00164,포도,포도(MBA)(5kg),상품,5kg,
36487,AW_A00165,AW_A00165,포도,포도(MBA)(5kg),중품,5kg,
36488,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36489,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36490,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"13,500"
36491,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"10,500"
36492,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"34,000"
36493,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"29,000"
36494,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36495,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36496,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36497,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36498,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"30,000"
36499,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"25,000"
36500,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36501,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36502,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"80,000"
36503,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"75,000"
36504,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"49,600"
36505,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"44,600"
36506,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"33,700"
36507,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"28,700"
36508,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"42,500"
36509,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"37,500"
36510,AW_A00164,AW_A00164,포도,포도(MBA)(5kg),상품,5kg,
36511,AW_A00165,AW_A00165,포도,포도(MBA)(5kg),중품,5kg,
36512,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36513,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36514,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"10,500"
36515,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"7,500"
36516,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"31,500"
36517,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"26,500"
36518,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36519,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36520,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36521,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36522,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"34,000"
36523,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"29,000"
36524,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36525,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36526,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"86,600"
36527,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"81,600"
36528,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"48,300"
36529,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"43,300"
36530,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"33,700"
36531,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"28,700"
36532,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"42,500"
36533,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"37,500"
36534,AW_A00164,AW_A00164,포도,포도(MBA)(5kg),상품,5kg,
36535,AW_A00165,AW_A00165,포도,포도(MBA)(5kg),중품,5kg,
36536,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36537,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36538,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"10,500"
36539,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"7,500"
36540,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"31,500"
36541,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"26,500"
36542,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36543,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36544,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36545,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36546,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"34,000"
36547,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"29,000"
36548,AW_A00132,AW_A00132,오렌지,오렌지(네이블 호주)(18kg),상품,18kg,"68,300"
36549,AW_A00133,AW_A00133,오렌지,오렌지(네이블 호주)(18kg),중품,18kg,"63,300"
36550,AW_A00051,AW_A00051,레몬,레몬(수입)(17kg),상품,17kg,"86,600"
36551,AW_A00052,AW_A00052,레몬,레몬(수입)(17kg),중품,17kg,"81,600"
36552,AW_A00054,AW_A00054,망고,망고(수입)(5kg),상품,5kg,"48,300"
36553,AW_A00055,AW_A00055,망고,망고(수입)(5kg),중품,5kg,"43,300"
36554,AW_A00099,AW_A00099,사과,사과(후지)(10kg),상품,10kg,"33,700"
36555,AW_A00100,AW_A00100,사과,사과(후지)(10kg),중품,10kg,"28,700"
36556,AW_A00076,AW_A00076,배,배(신고)(15kg),상품,15kg,"42,500"
36557,AW_A00077,AW_A00077,배,배(신고)(15kg),중품,15kg,"37,500"
36558,AW_A00164,AW_A00164,포도,포도(MBA)(5kg),상품,5kg,
36559,AW_A00165,AW_A00165,포도,포도(MBA)(5kg),중품,5kg,
36560,AW_A00170,AW_A00170,포도,포도(샤인머스켓)(2kg),상품,2kg,"28,500"
36561,AW_A00171,AW_A00171,포도,포도(샤인머스켓)(2kg),중품,2kg,"23,500"
36562,AW_A00003,AW_A00003,감귤,감귤(노지)(5kg),S과,5kg,"10,500"
36563,AW_A00002,AW_A00002,감귤,감귤(노지)(5kg),M과,5kg,"7,500"
36564,AW_A00037,AW_A00037,단감,단감(10kg),상품,10kg,"31,500"
36565,AW_A00038,AW_A00038,단감,단감(10kg),중품,10kg,"26,500"
36566,AW_A00072,AW_A00072,바나나,바나나(수입)(13kg),상품,13kg,"25,000"
36567,AW_A00073,AW_A00073,바나나,바나나(수입)(13kg),중품,13kg,"20,000"
36568,AW_A00148,AW_A00148,참다래,참다래(그린 뉴질랜드)(10kg),상품,10kg,"42,600"
36569,AW_A00149,AW_A00149,참다래,참다래(그린 뉴질랜드)(10kg),중품,10kg,"37,600"
36570,AW_A00158,AW_A00158,파인애플,파인애플(수입)(12kg),상품,12kg,"34,000"
36571,AW_A00159,AW_A00159,파인애플,파인애플(수입)(12kg),중품,12kg,"29,000"
